"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.150496714114707,1.20708536395106,0.105,0.065,1,"Ccl5"
0.150975801508431,-0.284794440921266,0.71,0.72,1,"Trem2"
0.151131701138592,-0.609349077305492,0.09,0.135,1,"Myo6"
0.151347670685981,-0.79308737351543,0.145,0.195,1,"Rnf20"
0.151514364667941,0.644744401236651,0.105,0.065,1,"Polr3k"
0.151744405199403,0.414886560155109,0.38,0.325,1,"Romo1"
0.151941890480757,-0.467598901741575,0.205,0.265,1,"Tank"
0.152141774128343,-0.327243442209157,0.105,0.155,1,"Clasp2"
0.152272586341832,-0.710993400394737,0.23,0.275,1,"Mpp1"
0.152326722978731,0.675506734799946,0.11,0.07,1,"Mitd1"
0.152331857054917,0.378200248967234,0.1,0.06,1,"Ssh1"
0.152561217512214,-0.585260461708483,0.21,0.265,1,"Dip2b"
0.152653012808915,-0.492386261106053,0.235,0.305,1,"Ndufa8"
0.152826450225698,0.749720401390984,0.11,0.07,1,"Snap29"
0.153409581161245,0.415708858586489,0.195,0.14,1,"Tmem50b"
0.153714045808159,0.871206622018326,0.115,0.075,1,"Fkbp4"
0.154231790450622,0.320446229925881,0.43,0.37,1,"Gadd45b"
0.154246571148314,0.64471303114583,0.15,0.105,1,"Pcif1"
0.154333116326296,0.836094578184746,0.11,0.07,1,"Slc25a33"
0.154355781047874,-0.511721659797981,0.27,0.325,1,"Timm13"
0.154705044583234,-0.290713960919037,0.25,0.325,1,"Cflar"
0.154992976542166,0.299236969930442,0.18,0.13,1,"Nfkb2"
0.155186321896188,0.574684578735486,0.25,0.2,1,"Nop58"
0.155343813151427,-0.763143624155953,0.07,0.11,1,"Ocel1"
0.15613196257054,-0.817544927854386,0.09,0.135,1,"Bola1"
0.156362117686426,-0.451326924730728,0.09,0.135,1,"Galnt11"
0.156647536182259,-0.917463545861973,0.08,0.12,1,"Cherp"
0.157103950852787,0.384828272902307,0.13,0.085,1,"Cabin1"
0.157162546951079,0.417307382616302,0.175,0.125,1,"Klra2"
0.157583723319041,-0.627281972147014,0.1,0.145,1,"2310033P09Rik"
0.157608751213171,0.394188650882435,0.255,0.2,1,"Cdc42se1"
0.157729225740668,-0.74873715933086,0.105,0.15,1,"Bola3"
0.157743175115426,0.92417135855022,0.125,0.085,1,"Tfeb"
0.15786468307287,-0.383150790806223,0.28,0.34,1,"Gsn"
0.15788719788352,-0.51440306906654,0.135,0.185,1,"Mbd3"
0.157892531392266,-0.851261439074212,0.07,0.11,1,"Spsb1"
0.158030620244827,-0.602652830869542,0.1,0.145,1,"Nsfl1c"
0.158113703860601,-0.314093145646444,0.33,0.4,1,"P2rx4"
0.158489494109794,-0.382261392627745,0.175,0.235,1,"Znhit1"
0.158601354888,0.946002338894738,0.12,0.08,1,"Rprd2"
0.158920841871914,-0.816754023459161,0.07,0.11,1,"Riok1"
0.159171355764771,0.738038585870681,0.18,0.135,1,"Noc2l"
0.159436893986553,-0.73943346924458,0.07,0.11,1,"Cmah"
0.159845874780003,-0.730287977569629,0.065,0.105,1,"Otud4"
0.16012269768184,0.296503117512304,0.55,0.5,1,"Ddx3x"
0.160891188926414,-0.595687056525241,0.225,0.28,1,"Ssbp4"
0.161129807059072,-0.360203829893432,0.205,0.265,1,"Ndufv2"
0.161214802922739,-0.442863740173205,0.19,0.245,1,"Chrac1"
0.161513784129116,-0.397750915812465,0.07,0.11,1,"Pald1"
0.161518817194646,-1.0604133623025,0.1,0.14,1,"Snx27"
0.161640353155769,0.636584921495935,0.145,0.1,1,"Ago3"
0.161815502985447,0.596301268238114,0.12,0.08,1,"Jmjd6"
0.162250310069811,-0.350382640487418,0.065,0.105,1,"Phf10"
0.162313778174525,-0.485387475881016,0.295,0.35,1,"Sec14l1"
0.163115589122569,-0.293932596715181,0.165,0.22,1,"Uqcrc2"
0.163271914163194,0.710965159285414,0.13,0.09,1,"Kdm4a"
0.163357740572069,0.282842179335298,0.355,0.295,1,"Nfic"
0.164069447543254,-1.00131714632323,0.08,0.12,1,"Pigs"
0.164368802669445,-0.470812651012864,0.13,0.18,1,"Idh1"
0.164667010737845,-0.644433220086064,0.07,0.11,1,"Cystm1"
0.164872773239197,0.500060014331428,0.15,0.105,1,"Adcy7"
0.164915748059763,-0.270579327598338,0.235,0.305,1,"Uqcrfs1"
0.165078727625476,0.592522858137708,0.12,0.08,1,"Sulf2"
0.165226197321327,-0.793291372500765,0.065,0.105,1,"Scaper"
0.165692351321894,0.383023593151604,0.27,0.215,1,"Tmbim1"
0.166489728289096,0.281183944098402,0.14,0.095,1,"Dtx4"
0.166793774041942,0.397236730878586,0.23,0.18,1,"Rfc1"
0.167072344952329,0.316388055433246,0.385,0.315,1,"Cggbp1"
0.167281890077922,0.455149887093327,0.165,0.12,1,"Gtf2h2"
0.167416088267195,-0.607816759518525,0.065,0.105,1,"Dnajb2"
0.167568625157107,0.9779346312776,0.14,0.1,1,"Rbm28"
0.16779000096418,0.609442676832712,0.3,0.26,1,"Hnrnpl"
0.167860272565609,0.492518684664561,0.235,0.18,1,"Chd7"
0.167867024250012,0.469771340898206,0.11,0.07,1,"Rnf44"
0.167915984125716,-0.485891165771223,0.095,0.14,1,"Ppfia1"
0.168326395164742,-0.44452165810904,0.11,0.16,1,"Rfc2"
0.168788440392436,0.491485426730812,0.18,0.13,1,"Trim24"
0.169114889557882,0.264261573792411,0.475,0.425,1,"Smim14"
0.169329709269335,-0.748118275251722,0.175,0.225,1,"Dnajc2"
0.169424987472598,0.42837912362611,0.37,0.315,1,"Ppp3ca"
0.169459580906138,0.847955353498551,0.15,0.105,1,"Sh3bp2"
0.169480295736883,-0.662281326010163,0.12,0.165,1,"Ergic2"
0.169753318572105,0.36299010245644,0.145,0.1,1,"Polb"
0.169781175847687,-0.501062202751235,0.125,0.175,1,"Gpcpd1"
0.169856822413701,0.469607781510378,0.195,0.145,1,"Sirt7"
0.170648622921971,-0.418322018132701,0.125,0.175,1,"Lrrc59"
0.170678370469153,-0.761760577596648,0.175,0.225,1,"Tsc22d2"
0.170741705485218,-0.689206749330905,0.065,0.105,1,"Spp1"
0.170890451570582,0.300534675054086,0.235,0.18,1,"Ddx18"
0.17093686876232,-0.478491481861897,0.1,0.145,1,"Klhl9"
0.171514916402481,0.283196598342122,0.32,0.255,1,"Bnip3l"
0.171776437899222,0.426649664494145,0.405,0.365,1,"Spag9"
0.172077622827033,-0.655782255181628,0.085,0.125,1,"Clpx"
0.172442944404215,-0.389812706371946,0.215,0.28,1,"Ang"
0.172797708100402,0.501244527465773,0.12,0.08,1,"Trappc8"
0.173081877707047,0.491538975735009,0.345,0.285,1,"Igsf6"
0.17330325553169,-0.518995756840331,0.07,0.11,1,"Ccs"
0.173706431350627,-0.576733790240843,0.185,0.24,1,"Commd4"
0.173872637047706,0.29211202181531,0.36,0.295,1,"Dock2"
0.174109075489554,0.721338988060525,0.13,0.09,1,"Mecp2"
0.174128937884485,-0.787106334295262,0.085,0.125,1,"Tiprl"
0.175043256423927,-0.459167003123433,0.225,0.28,1,"Ogfrl1"
0.17516141907934,-0.852773640236569,0.085,0.125,1,"Acads"
0.175706849996303,-0.401387286690694,0.18,0.235,1,"Aftph"
0.175708046640775,-0.547272355679098,0.305,0.34,1,"Svbp"
0.175920704164254,-0.60700145172443,0.075,0.115,1,"Nudt3"
0.175963412065874,1.02014767365169,0.1,0.065,1,"Ndufaf7"
0.176145858330242,-0.583205244991205,0.125,0.175,1,"Dlgap4"
0.176351831914777,-0.533084405764404,0.13,0.18,1,"Naa20"
0.17638110095218,-0.388019135553921,0.09,0.135,1,"Itprid2"
0.176464283068469,-0.633053858966254,0.075,0.115,1,"Ireb2"
0.176489956924053,0.497854905598557,0.275,0.23,1,"Wbp11"
0.17654304352292,1.10275007523724,0.1,0.065,1,"Ints6"
0.176800114739915,-0.676559060377849,0.17,0.215,1,"Xrn1"
0.1770090342643,-0.33473805797932,0.075,0.115,1,"Uba7"
0.177010693050472,-0.386738539063706,0.42,0.485,1,"Atp5o"
0.177172574430607,0.631878716834776,0.215,0.165,1,"Irf9"
0.177434554031595,0.273594067219181,0.145,0.1,1,"Luc7l"
0.177492954996089,-0.616865861035014,0.135,0.185,1,"Mrps16"
0.177553415142735,0.361534247937663,0.26,0.21,1,"March1"
0.177678823784731,-0.434594316017535,0.1,0.145,1,"Maml3"
0.177998256853216,-1.18866561250538,0.065,0.1,1,"Pde4dip"
0.178529757567432,0.415393015411754,0.66,0.675,1,"Gm10076"
0.178572386878905,0.346809982449253,0.26,0.2,1,"Copa"
0.178703771100102,-0.535308253035037,0.21,0.265,1,"Dcun1d5"
0.178870002048644,0.259841976945058,0.11,0.07,1,"Naa60"
0.178928937705869,0.572747224007873,0.295,0.255,1,"Vps4b"
0.17902259120117,-0.306365889534502,0.23,0.285,1,"Dnaja2"
0.179086563517072,-0.420027111296365,0.19,0.25,1,"Taf15"
0.179263216162156,0.967733349465735,0.105,0.07,1,"Nsmce2"
0.179344361547138,0.351978439487741,0.2,0.15,1,"Tap2"
0.17941114111169,-0.451830582139931,0.12,0.165,1,"Insig1"
0.179861757912883,-0.402634686945433,0.175,0.23,1,"U2af2"
0.179886347179277,-0.642553275872143,0.105,0.15,1,"Dap"
0.180242179925986,-0.746989338453515,0.09,0.13,1,"Acox3"
0.180463583143113,0.291271325193415,0.365,0.305,1,"Nptn"
0.180579985269647,-0.59560178765128,0.135,0.18,1,"Gm26917"
0.180628093407186,-0.323741724914806,0.1,0.145,1,"Prpf39"
0.180802151554564,-0.625594943652003,0.135,0.18,1,"P2ry13"
0.180856019776755,-0.35985455232102,0.2,0.26,1,"Slc7a8"
0.180921844274101,0.700865209515853,0.125,0.085,1,"Gosr2"
0.18095334252331,-0.544685861525478,0.245,0.295,1,"U2af1"
0.181233538025366,-0.452183258122495,0.13,0.18,1,"Gmfb"
0.181848494889488,0.897970494676946,0.105,0.07,1,"Asxl1"
0.181984136373568,-0.665297038731266,0.085,0.125,1,"Anapc2"
0.182377536194272,0.61712870595603,0.34,0.3,1,"Snrpb2"
0.1824850266909,-0.628407294804724,0.17,0.22,1,"Dtnbp1"
0.182722989322713,0.3181839941651,0.32,0.265,1,"Crebbp"
0.182737638713106,-0.522901144079325,0.225,0.28,1,"Aurkaip1"
0.183386391803977,-0.499198654364681,0.155,0.21,1,"Igsf8"
0.183528103099475,-0.323145022506902,0.395,0.445,1,"Ypel3"
0.18358725847825,-1.15464753389512,0.07,0.105,1,"Soga1"
0.183613565575942,-0.572443138057601,0.1,0.145,1,"Ccdc86"
0.183855287574685,0.303343783725387,0.235,0.185,1,"Dpysl2"
0.184146704997462,-0.405100935485807,0.16,0.215,1,"Wdfy3"
0.184205186514237,0.407291515225618,0.115,0.075,1,"Stxbp2"
0.184484934569695,-0.538063311011176,0.115,0.16,1,"Fam162a"
0.184767580067187,-0.620580681833078,0.075,0.115,1,"Nf1"
0.184941010885549,-0.332746543647057,0.385,0.44,1,"Ubxn1"
0.185107236833615,-0.684534649669868,0.145,0.19,1,"Sh3gl1"
0.185132218205381,-0.280080752064685,0.065,0.105,1,"Fh1"
0.185153187435119,-0.782431825805437,0.08,0.12,1,"Cers6"
0.185202809306762,0.583907193704222,0.16,0.115,1,"Vezf1"
0.185202817222788,0.655641952495288,0.215,0.17,1,"Cdk6"
0.185467289797332,-0.615703575141722,0.095,0.135,1,"Cldnd1"
0.18554460177593,-0.260629463636012,0.27,0.34,1,"Ndufs7"
0.185585895959983,-0.282245766023964,0.145,0.2,1,"Cnot1"
0.185666320690532,0.591263142477613,0.235,0.19,1,"Crebrf"
0.185704681508592,-0.499898163213196,0.08,0.12,1,"Poldip2"
0.185838612436533,-0.33817290465295,0.22,0.28,1,"Sdha"
0.186129253437755,-0.454594838459655,0.1,0.145,1,"Mib1"
0.186842449429409,0.272633095281191,0.17,0.12,1,"Rassf3"
0.186885375421854,-0.366157619855252,0.07,0.11,1,"Nsmce3"
0.187029862530444,0.308783273549106,0.115,0.075,1,"Pigyl"
0.187051570110109,0.599741081121845,0.155,0.115,1,"Naa10"
0.187097141968123,-0.451045621918041,0.325,0.375,1,"Hsbp1"
0.187565261648709,0.489224722707541,0.37,0.345,1,"Metap2"
0.188090842530299,0.487575335555753,0.295,0.245,1,"Tpi1"
0.188150913489864,0.335886258804943,0.17,0.125,1,"Parp9"
0.188160075726633,-0.338651802300653,0.1,0.145,1,"Suds3"
0.18853514254045,-0.469620028428598,0.245,0.305,1,"Wdr1"
0.188540665609533,0.280211190588491,0.535,0.485,1,"Atp5k"
0.188585017804331,0.538125965900882,0.54,0.52,1,"Atp5md"
0.18876045908003,-0.771228022584117,0.115,0.155,1,"Mtfr1l"
0.188995874347924,-0.387476401258098,0.21,0.27,1,"Ndufs3"
0.189011074759564,0.36046059628891,0.245,0.19,1,"Rp2"
0.189203560654201,0.486356218198745,0.13,0.09,1,"Usp47"
0.189203755759473,0.366647698552839,0.28,0.23,1,"Pip4p1"
0.189317966897103,-0.267081845195324,0.065,0.105,1,"Cand1"
0.189472070924378,0.895842731835245,0.105,0.07,1,"Nr1d2"
0.189674532449365,0.270867755651882,0.175,0.13,1,"Cdipt"
0.190344264657523,-0.636320263352488,0.1,0.14,1,"Sgta"
0.190544725057201,-0.527878118086977,0.195,0.245,1,"Gm16286"
0.190649513752473,0.388577536923287,0.125,0.085,1,"Ppt2"
0.190724430160608,-0.649665367663545,0.08,0.12,1,"Ranbp9"
0.190818569546268,-0.822743111635623,0.09,0.13,1,"Rars"
0.191228261873573,0.667981508479173,0.17,0.125,1,"Zfp445"
0.19129672436017,-0.56031560900228,0.13,0.18,1,"Adipor2"
0.191766788617616,-0.762833515926311,0.095,0.135,1,"Hscb"
0.192380570922349,1.02711584002732,0.11,0.075,1,"Pycr2"
0.19276730897232,0.811536202591409,0.105,0.07,1,"Klc4"
0.192795275454656,-0.576802132500828,0.21,0.26,1,"Snx17"
0.192968306317982,0.9394323581439,0.11,0.075,1,"Svil"
0.193383119272137,-0.612990449389151,0.155,0.2,1,"Maf1"
0.193817661139355,-0.302438336021151,0.285,0.345,1,"Snrpd2"
0.19409145436078,0.301566306617837,0.445,0.38,1,"Serp1"
0.194125877164439,-0.569275927567689,0.08,0.12,1,"Hspa14"
0.194227164212221,-0.589964319533314,0.115,0.16,1,"Ncbp2"
0.19427911686693,-0.963046306313905,0.07,0.105,1,"Ppfibp2"
0.194468610566092,0.602667351916994,0.195,0.15,1,"Rad21"
0.194600040917596,-0.775363242100205,0.065,0.1,1,"Tmem106c"
0.194693896861705,0.790562392901781,0.16,0.12,1,"Topors"
0.194861046255589,-0.612830920169313,0.13,0.175,1,"Mcts1"
0.194893122763177,-0.536178014557611,0.11,0.155,1,"Plau"
0.195224455650513,0.731394331289465,0.1,0.065,1,"Setd7"
0.195652603506376,-0.761038705721678,0.11,0.155,1,"Atf2"
0.196566239418253,-0.861681956397609,0.11,0.15,1,"Vamp2"
0.19659368649091,0.698679668611107,0.135,0.095,1,"Fnbp1l"
0.196994258944931,0.25837501477694,0.12,0.08,1,"Clcn7"
0.197106513004066,0.710281988302337,0.1,0.065,1,"Nav1"
0.197424947591632,0.278500962234556,0.54,0.525,1,"Uqcr10"
0.19772146877569,0.391805244183726,0.195,0.145,1,"Vma21"
0.197873104739165,0.284756562392643,0.6,0.565,1,"Arpc5"
0.19796565111075,-0.303713592052637,0.345,0.41,1,"Tmem14c"
0.198477687375001,0.436849958851244,0.125,0.085,1,"Smarcd1"
0.198489229844721,-0.593088018180319,0.09,0.13,1,"Zbp1"
0.19855819000447,0.667877467520558,0.105,0.07,1,"Lmnb1"
0.198767221215902,-0.759769208711409,0.09,0.13,1,"Plxna4os1"
0.198902428091861,0.357129558965345,0.285,0.23,1,"Gspt1"
0.199174678156681,0.853823805145941,0.115,0.08,1,"Mcm3"
0.199206427871422,-0.441396854700081,0.125,0.17,1,"Cfp"
0.199350087596381,-0.371886513533344,0.13,0.18,1,"Ufm1"
0.199793346215273,-0.711941343483282,0.07,0.105,1,"Npl"
0.19986068538168,-0.431829530733083,0.095,0.135,1,"Ankrd40"
0.199960918903546,-0.413945045916685,0.28,0.335,1,"Camk2d"
0.200389387771074,0.664746398675746,0.14,0.1,1,"Vbp1"
0.200436055928388,0.316515780312463,0.115,0.075,1,"Tor1aip2"
0.20072925690617,0.729554979268664,0.11,0.075,1,"Htatsf1"
0.200747160135549,-0.554152683342913,0.15,0.2,1,"Nap1l4"
0.201629410860954,-0.514723839990012,0.105,0.15,1,"Nup214"
0.202771081431577,-0.383794446241001,0.25,0.3,1,"Aamp"
0.203167088754801,0.614841383423547,0.135,0.095,1,"Tceal8"
0.203214839106916,-0.423383528109645,0.105,0.15,1,"Txnl4a"
0.20342119895477,-0.479731076169076,0.375,0.425,1,"Calm3"
0.203644316341188,-0.373814386986837,0.355,0.415,1,"Sppl2a"
0.203722087146265,-0.710232237385504,0.095,0.135,1,"Abcc5"
0.20382704943676,0.345380647952939,0.16,0.115,1,"Csf3r"
0.204045969418089,-0.350138287688431,0.075,0.115,1,"Zfp451"
0.204256666828987,0.432573084968693,0.325,0.28,1,"Ep300"
0.204320180554824,-0.548766512268532,0.145,0.19,1,"Psmb7"
0.204387004271404,0.726878994307832,0.11,0.075,1,"Mtx2"
0.20455114790366,0.506958172524307,0.325,0.285,1,"Foxn3"
0.205421020054124,0.653126853962933,0.105,0.07,1,"Gart"
0.20565284477293,0.334881570044156,0.235,0.18,1,"Tardbp"
0.205968649152077,-0.255156094732843,0.265,0.34,1,"Hspa4"
0.206085646736723,-0.282541489582696,0.1,0.145,1,"Ipo7"
0.206168033226297,-0.364269182055384,0.175,0.23,1,"Sptbn1"
0.206716258555012,0.527598880918394,0.1,0.065,1,"Plaa"
0.206747990201307,-0.872966106144694,0.115,0.155,1,"Exosc5"
0.206939221281745,0.387046121762357,0.38,0.35,1,"Mat2a"
0.207314133962838,-0.486757429762524,0.23,0.28,1,"Lpin2"
0.207880623044492,0.26034430545914,0.255,0.2,1,"Mcrip1"
0.207896204101118,0.448281957107811,0.175,0.135,1,"Slc31a2"
0.207983815571001,0.526656126870655,0.205,0.16,1,"Cat"
0.208022825195462,-0.69450303162248,0.065,0.1,1,"Mrps35"
0.208236772875029,-0.519702158094805,0.155,0.2,1,"Mrpl12"
0.209811249523477,0.517104461770165,0.26,0.22,1,"Retreg1"
0.209877098508412,-0.648535503395293,0.07,0.105,1,"Pxk"
0.210016164325132,-0.340674678867825,0.245,0.3,1,"Rilpl2"
0.210752332228693,-0.321050577427956,0.34,0.405,1,"Gpi1"
0.211494931632944,-0.477071090655567,0.215,0.265,1,"Hook3"
0.211616283028392,-0.459819903526384,0.14,0.19,1,"Rad23b"
0.211770774120944,-0.474955573988905,0.215,0.27,1,"Cbx1"
0.212414734794411,-0.321236064731406,0.51,0.545,1,"Mrc1"
0.21256146948198,-0.480376504008141,0.13,0.175,1,"Ascc3"
0.212642949601374,-0.378837324716848,0.065,0.1,1,"Lman2l"
0.212649929182626,-0.357788907334715,0.195,0.25,1,"Cetn3"
0.212671433706652,0.651347370439551,0.15,0.11,1,"Pi4k2a"
0.212681977044567,-0.450764248365712,0.22,0.275,1,"Pfdn2"
0.213110068474415,-0.75610716469647,0.075,0.11,1,"Wdr81"
0.213192497727925,0.583045608964883,0.18,0.14,1,"Epc1"
0.213328410056048,-0.419293235406592,0.09,0.13,1,"Pafah1b2"
0.213487385525387,-0.494202067912721,0.11,0.15,1,"Ptov1"
0.214402739826863,-0.6198507250055,0.07,0.105,1,"Ptpn22"
0.214698788537398,0.351275713525491,0.18,0.135,1,"2210016F16Rik"
0.215013738870869,-0.735908184293432,0.075,0.11,1,"Klhdc2"
0.215054961230696,0.71387651045072,0.105,0.07,1,"Cks2"
0.215332119909564,-0.778402987199706,0.075,0.11,1,"Gps1"
0.215895344546124,0.405896118157816,0.145,0.105,1,"Nuak1"
0.215911375781783,0.519567110082966,0.22,0.175,1,"Rsf1"
0.21634494241456,0.338025073491708,0.225,0.175,1,"Ptk2b"
0.217014546401243,-0.694105240808207,0.105,0.145,1,"Pcyox1"
0.21761957096436,0.369958813209592,0.295,0.24,1,"Kmt2c"
0.217865605254676,-0.288292811675046,0.415,0.465,1,"Lamtor4"
0.218475031865575,-0.452913421083637,0.17,0.22,1,"Rassf1"
0.218624459568949,0.350784435873894,0.42,0.385,1,"Gm2a"
0.218857780988391,-0.671982850723847,0.075,0.11,1,"Vps13b"
0.219324953460306,0.438157152979029,0.12,0.085,1,"Dnpep"
0.219347104224512,0.877960333976735,0.125,0.09,1,"Sos2"
0.219438872653455,-0.602118539751387,0.12,0.165,1,"Nr4a3"
0.219610955398742,0.256913056632293,0.755,0.775,1,"Rsrp1"
0.219942191097026,-0.783820489962263,0.085,0.12,1,"Strap"
0.220021262558049,0.399759690985456,0.21,0.165,1,"Sde2"
0.221064643037965,-0.348615672635286,0.08,0.12,1,"Bet1"
0.221180403541642,0.634510470462173,0.12,0.085,1,"Zfp655"
0.221447748022594,0.456997284857236,0.11,0.075,1,"Cdc34"
0.221772651801454,-0.277332322297081,0.19,0.245,1,"Cux1"
0.221801861976984,-0.538416104010217,0.215,0.265,1,"Marc2"
0.222160593032774,0.279437419336768,0.35,0.3,1,"Thrap3"
0.222194052270133,0.284256964932503,0.265,0.21,1,"Abcg1"
0.222765714483764,-0.845830881428339,0.08,0.115,1,"Tmem140"
0.222893002584995,-0.728712789771052,0.115,0.155,1,"Tmem168"
0.223053880576599,-0.305739591917353,0.35,0.385,1,"Polr1d"
0.223602331797942,-0.74276453066569,0.09,0.125,1,"Gpx3"
0.224298197814677,-0.487823136009099,0.235,0.285,1,"Vps35"
0.224667748893862,-0.347798588942091,0.09,0.13,1,"Cpsf2"
0.225962148516772,0.686019371754141,0.185,0.15,1,"Rab20"
0.225998736068402,0.262089133583216,0.105,0.155,1,"Ncoa1"
0.226060236938466,-0.823994304774973,0.09,0.125,1,"Gm15655"
0.226372240212542,-0.444465253983314,0.27,0.325,1,"Ppfia4"
0.226675735590516,0.863590198146563,0.14,0.105,1,"Foxn2"
0.226805185126284,0.436612917432512,0.215,0.17,1,"Phf11b"
0.227998255686033,0.576335448238942,0.18,0.14,1,"Ddit3"
0.228132595084632,-0.268294556656797,0.25,0.315,1,"Rabep1"
0.228336505067307,-0.364962430359951,0.09,0.13,1,"Hcfc1"
0.228345547826109,-0.586158183533478,0.205,0.25,1,"Chmp5"
0.228400808028911,-0.534838993108451,0.07,0.105,1,"Cntln"
0.228830613420463,-0.26397424981886,0.37,0.435,1,"Atp5g3"
0.228848627982621,-0.428581214355125,0.11,0.15,1,"Tcerg1"
0.229130684790981,0.663242486501983,0.135,0.1,1,"Ddx41"
0.229295538321279,-0.431729089683683,0.195,0.245,1,"Fam133b"
0.229349229147159,-0.635963727011944,0.075,0.11,1,"Txndc12"
0.229506831509081,0.58938661782194,0.185,0.145,1,"Smim27"
0.229767142607585,-0.395080560973598,0.07,0.105,1,"Trmt1"
0.229859355530064,-0.753091930309439,0.08,0.115,1,"Bag5"
0.229948607475436,0.41231906054301,0.185,0.14,1,"Exoc6"
0.230546317499991,-0.464173881410024,0.245,0.295,1,"Rcbtb2"
0.231033758973232,0.819833666237625,0.125,0.09,1,"Katna1"
0.231257930147348,-0.334410793009313,0.14,0.185,1,"Btaf1"
0.231266233270815,-0.461263159887975,0.085,0.12,1,"Tcf20"
0.231636899691583,0.296358013556251,0.14,0.1,1,"Aip"
0.231667082742213,0.485166412561869,0.245,0.205,1,"Btk"
0.231855596313622,-0.34054305145377,0.115,0.16,1,"Pttg1"
0.231907272956778,-0.472126923848165,0.085,0.12,1,"Ostm1"
0.232650391678076,0.435673466575151,0.165,0.125,1,"Dbndd2"
0.232663049116459,0.874968606488648,0.105,0.075,1,"Pros1"
0.232776136996923,-0.481648079653801,0.085,0.125,1,"Rnf166"
0.232834989105192,0.550004153561052,0.14,0.1,1,"Cbfb"
0.23314106230376,-0.503438309316343,0.19,0.235,1,"Cyb5r3"
0.233193134620623,0.959443843035848,0.12,0.085,1,"Lztfl1"
0.233239439634794,-0.300301894902722,0.17,0.225,1,"Psmg4"
0.2340157435973,-0.296348647132112,0.38,0.44,1,"Sh3bgrl"
0.234125734699293,-0.764761501243558,0.08,0.115,1,"Arhgap27"
0.234727115461741,-0.540158292611088,0.075,0.11,1,"Chp2"
0.23513131466993,0.714976917636604,0.12,0.085,1,"Ccny"
0.235131393878458,-0.887315836778231,0.085,0.12,1,"Apaf1"
0.235451230231461,0.6243993020861,0.13,0.095,1,"Lsm1"
0.235511029447766,-0.392020389409115,0.265,0.315,1,"Zmat2"
0.235649511003702,-0.432007028882606,0.16,0.205,1,"Ncor2"
0.236067420620174,0.392287227276077,0.245,0.195,1,"Ssr3"
0.236253397796046,0.324557414496652,0.2,0.155,1,"Srsf10"
0.236425997983878,-0.316103914166545,0.17,0.225,1,"Dcaf8"
0.238141734524594,-0.84370740097647,0.16,0.2,1,"Cd164"
0.238635049879381,0.357599545352341,0.41,0.375,1,"Dnajb6"
0.23875816676532,-0.516096829156542,0.115,0.155,1,"Camk2n1"
0.239505512546107,-0.409312370195224,0.075,0.11,1,"Lyst"
0.239565113335192,-0.266305724318623,0.18,0.225,1,"Card19"
0.240639146605008,-0.528749581889938,0.175,0.22,1,"Mindy2"
0.240793959416217,0.555215344481781,0.18,0.14,1,"Ogdh"
0.241020580662656,0.485201439116631,0.135,0.1,1,"Setx"
0.241692407222005,0.278915211053677,0.2,0.155,1,"Ctdnep1"
0.242025607027391,-0.436765319741322,0.17,0.22,1,"Washc4"
0.242065156327407,-0.384408396042474,0.185,0.235,1,"Uvrag"
0.242571439072333,-0.294690151764379,0.185,0.23,1,"Ensa"
0.242848131958476,0.301533189791351,0.24,0.195,1,"Ptbp1"
0.243129924664147,-0.429182696261566,0.1,0.145,1,"Irak2"
0.244221320789257,-0.436633260823055,0.105,0.145,1,"Pds5b"
0.245799592186697,-0.381027795802578,0.12,0.16,1,"Fam193a"
0.247138713660636,-0.736729471187453,0.105,0.14,1,"Afdn"
0.247793047640272,-0.392044415907732,0.18,0.23,1,"Rab18"
0.247916276328052,-0.888560412826005,0.1,0.135,1,"Zfp24"
0.248207437995891,0.275888437854197,0.24,0.195,1,"Mertk"
0.248636687295768,-0.447543887412254,0.08,0.115,1,"Cox19"
0.248636687295768,-0.35492565859052,0.08,0.115,1,"Asna1"
0.248770701245465,-0.401270327148808,0.115,0.155,1,"Ubxn6"
0.248777690596276,-0.752876644978463,0.095,0.13,1,"Papss1"
0.248933350619102,-0.388268297340135,0.15,0.195,1,"Tbl1x"
0.249051725280604,-0.520485261110774,0.09,0.125,1,"Appl1"
0.249105081418757,-0.402493507453419,0.13,0.175,1,"Ppp1r12c"
0.249321622361391,-0.33279803004263,0.125,0.17,1,"Sec61a1"
0.249326592227274,-0.536892404873568,0.08,0.115,1,"Ecpas"
0.250139109501795,0.5845106460997,0.135,0.1,1,"Arid1b"
0.250552749617886,-0.267173460178896,0.23,0.29,1,"Etf1"
0.250776662148643,0.825362302622095,0.135,0.1,1,"Abraxas2"
0.251017084206107,0.409884256223631,0.215,0.18,1,"Themis2"
0.251048527122751,0.34305485127355,0.12,0.085,1,"Wdfy4"
0.251048607308551,-0.535888457806155,0.085,0.12,1,"Man2a2"
0.251058664050208,-0.407027296643311,0.28,0.335,1,"Psma6"
0.251201189949034,0.481536549196873,0.185,0.145,1,"Cd82"
0.251673946552293,-0.267570802653434,0.205,0.255,1,"Lrch4"
0.252337527656097,0.338820440946026,0.225,0.185,1,"Utp11"
0.252486773539943,-0.298052122318899,0.185,0.235,1,"Dpm1"
0.252771177068189,-0.480584172944064,0.26,0.305,1,"Nfkbid"
