"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.6136912198253e-07,1.1086276707853,0.31,0.132,0.021645344666299,"28","Myg1"
8.76667295042902e-07,1.15916504126645,0.37,0.179,0.0220297724571331,"28","Zfp24"
8.8461757645811e-07,0.855647558168482,0.45,0.224,0.0222295550788158,"28","Lsm14a"
8.96833569699459e-07,0.439157139067629,0.93,0.721,0.0225365307729777,"28","Eif3c"
8.97680000080401e-07,0.472636373089901,0.9,0.625,0.0225578007220204,"28","Fus"
9.23669306541972e-07,0.869774541012124,0.41,0.192,0.0232108860040932,"28","Eif2a"
9.29764220945043e-07,0.981635722702555,0.32,0.133,0.023364045108128,"28","Ctnnbl1"
9.3690256112159e-07,0.830624393648065,0.47,0.244,0.0235434244584244,"28","Mrpl36"
9.46500922947107e-07,0.928594555637597,0.48,0.257,0.0237846216927378,"28","Numa1"
9.61110828512062e-07,0.875968970450621,0.36,0.163,0.0241517540096796,"28","Usp48"
9.85800354734058e-07,0.627645829936497,1,0.974,0.0247721771141121,"28","Rps23"
9.91991732769982e-07,0.87083662063487,0.27,0.107,0.0249277602527769,"28","Gm13648"
9.97906121785533e-07,1.2108178993248,0.33,0.149,0.0250763829343487,"28","Acsl5"
1.01596087670154e-06,0.767239078883365,0.45,0.22,0.025530080870633,"28","Smg6"
1.02405201262947e-06,0.422898974112213,1,0.983,0.0257334030253661,"28","Rps10"
1.06011803594005e-06,0.511443683262421,0.66,0.365,0.0266397061251376,"28","Fxr1"
1.0705288471978e-06,0.64575232247715,0.43,0.205,0.0269013194012334,"28","Ahi1"
1.0846957817051e-06,0.807352077185918,0.45,0.225,0.0272573202984674,"28","Bola1"
1.08619716415532e-06,1.15468556422267,0.28,0.114,0.0272950485380591,"28","Cxxc1"
1.10319303354318e-06,0.726930381827496,0.52,0.276,0.0277221377399066,"28","Cnot6l"
1.1076488581388e-06,0.724044477010554,0.33,0.137,0.02783410815617,"28","Grk6"
1.1532197412227e-06,1.16941983351943,0.29,0.12,0.0289792588771853,"28","Wdr18"
1.15514883626564e-06,0.8739271328986,0.4,0.187,0.0290277351065192,"28","Dpysl2"
1.1553437920193e-06,0.976560314207751,0.33,0.144,0.0290326341496531,"28","Prpf31"
1.17549628983718e-06,1.20043708334301,0.38,0.182,0.0295390462673185,"28","Gon4l"
1.1761978511726e-06,0.879881959030689,0.38,0.175,0.0295566758021162,"28","Ppm1b"
1.17895916915412e-06,0.579348867871475,0.6,0.309,0.0296260649616739,"28","Cdk12"
1.19682599292997e-06,1.11116445070098,0.28,0.115,0.0300750403763372,"28","Pes1"
1.19885779202016e-06,1.37546285984683,0.28,0.118,0.0301260974556747,"28","Mthfd2"
1.22615668437212e-06,0.943874181354474,0.32,0.134,0.030812091321587,"28","Trrap"
1.2540336008214e-06,1.18348127839622,0.31,0.134,0.031512610355041,"28","Eif2b2"
1.27467127026318e-06,0.458621767603431,0.87,0.628,0.0320312143504433,"28","Eif3k"
1.29582273868735e-06,1.24804526799888,0.27,0.11,0.0325627296004744,"28","A430005L14Rik"
1.30198283485199e-06,1.00232327221424,0.31,0.131,0.0327175266569955,"28","Ireb2"
1.30244323393444e-06,0.981663406644005,0.29,0.117,0.0327290960255385,"28","Eif2b3"
1.32811260828409e-06,0.936243642163511,0.32,0.139,0.033374141733571,"28","Yae1d1"
1.33561998810762e-06,1.16304521660912,0.32,0.142,0.0335627946811565,"28","Smc5"
1.35833152444964e-06,1.04422715956084,0.3,0.124,0.0341335128778951,"28","Ubr7"
1.36411952817794e-06,1.09198845932954,0.3,0.125,0.0342789596235833,"28","Ddx52"
1.40397947505863e-06,0.631391031725169,0.58,0.313,0.0352806002287484,"28","Mrps18c"
1.40929261525046e-06,0.766436277321244,0.5,0.255,0.0354141141286287,"28","Eif4e2"
1.42714767949072e-06,1.04091656338702,0.27,0.107,0.0358627940379222,"28","Mtif2"
1.44371743313574e-06,0.556850465937885,0.8,0.496,0.036279175377268,"28","Psma4"
1.45601853305293e-06,0.876377640915304,0.35,0.157,0.0365882897170871,"28","Sdhaf1"
1.49496885736307e-06,0.779695076436194,0.46,0.226,0.0375670724166765,"28","C1d"
1.49648895761326e-06,0.632488180524427,0.62,0.346,0.0376052710158635,"28","Mrpl42"
1.519618129206e-06,1.04341496818359,0.35,0.16,0.0381864839688175,"28","Uchl5"
1.52465848536666e-06,1.25874793749652,0.25,0.096,0.0383131430787789,"28","Rbm15"
1.55414430408678e-06,0.680476672631517,0.44,0.211,0.0390540922173966,"28","Sde2"
1.57088632240047e-06,0.904602807280531,0.4,0.188,0.0394748023956014,"28","Mrpl55"
1.6356564448786e-06,1.15127184025864,0.25,0.096,0.0411024108033543,"28","Pdik1l"
1.67940679699431e-06,0.442114861313555,0.63,0.327,0.0422018134016699,"28","Sbno1"
1.68063052796208e-06,0.43766924898107,0.99,0.962,0.042232564537159,"28","Rpl6"
1.79347400594364e-06,0.373306117917485,0.99,0.972,0.0450682082953577,"28","Rpl27"
1.80450118934051e-06,0.964737146647624,0.38,0.181,0.0453453103869378,"28","Exosc5"
1.86687972196045e-06,1.03950680170502,0.29,0.12,0.0469128205331443,"28","Senp1"
1.87667415508351e-06,0.647950419504588,0.57,0.295,0.0471589448430936,"28","R3hdm1"
1.88753328305201e-06,0.56961988146268,0.77,0.5,0.047431823869814,"28","Ndufab1"
2.07113877059115e-06,0.527633702522289,0.63,0.363,0.0520456461661851,"28","Arid4b"
2.25318165683505e-06,1.05729004331473,0.28,0.119,0.056620201854608,"28","Gtf2ird1"
2.29677395810566e-06,0.904069594944011,0.33,0.144,0.057715632793237,"28","Ccdc90b"
2.29997510801662e-06,0.372141651500961,1,0.947,0.0577960744893496,"28","Rps28"
2.31621109865742e-06,1.0186278213202,0.31,0.135,0.0582040686981624,"28","Pank3"
2.32532297201124e-06,1.16202952264575,0.29,0.127,0.0584330409636704,"28","Siah1a"
2.33390090962786e-06,0.989624933860638,0.48,0.265,0.0586485959580385,"28","Klhl24"
2.33799350795153e-06,0.92638187964154,0.48,0.267,0.058751438861314,"28","Adnp"
2.33931660133117e-06,1.01635191989104,0.35,0.168,0.0587846868748509,"28","Stk25"
2.39332096593075e-06,0.930011204875386,0.32,0.14,0.0601417625528738,"28","Memo1"
2.58757551388565e-06,1.03437223389321,0.32,0.142,0.0650231850884326,"28","Cxxc5"
2.69306865442433e-06,0.782105315834644,0.43,0.212,0.067674122217029,"28","Krit1"
2.70214348627117e-06,1.30635556158827,0.25,0.1,0.0679021636665082,"28","Pi4k2b"
2.72145476320585e-06,0.631565533866771,0.59,0.325,0.0683874367445997,"28","Ubtf"
2.75784414085352e-06,0.78763407106714,0.35,0.159,0.0693018654155081,"28","Mesd"
2.78480090157415e-06,0.879784303380986,0.45,0.236,0.0699792618556569,"28","Ciao2a"
2.81141632581368e-06,0.559834631054231,0.66,0.381,0.070648080851372,"28","Prpf38b"
2.83454277186378e-06,0.565174399768944,0.55,0.297,0.071229225314165,"28","Polr2m"
2.86533904122689e-06,0.807661965946909,0.33,0.148,0.0720031047669904,"28","Zmym2"
2.88081653725985e-06,1.01969931126947,0.3,0.128,0.0723920387648029,"28","Abcf2"
3.16139311650364e-06,1.05626370331431,0.33,0.151,0.0794426476246199,"28","Setbp1"
3.20448127855615e-06,1.04160863503029,0.25,0.099,0.0805254100488374,"28","Med12"
3.21306805428123e-06,0.816983880858391,0.35,0.162,0.0807411871360331,"28","BC003965"
3.3933842386955e-06,0.801740914691638,0.49,0.285,0.0852723525341792,"28","Vezf1"
3.44234754273043e-06,0.753789943983199,0.39,0.181,0.0865027514012729,"28","Hspa14"
3.44590893582721e-06,1.20175435875075,0.28,0.117,0.086592245648402,"28","Wipi2"
3.48611364081549e-06,1.08579966715982,0.26,0.105,0.0876025496800525,"28","Ipo8"
3.53561167366598e-06,0.901354317719483,0.26,0.104,0.0888463857475523,"28","Cwc22"
3.56351390418498e-06,0.797460307255709,0.4,0.193,0.0895475408982643,"28","Rpl7l1"
3.59664777626645e-06,0.518904290773748,0.85,0.645,0.0903801619697996,"28","Arf5"
3.61025266959435e-06,0.408500328162778,0.78,0.676,0.0907220393342364,"28","Tmsb10"
3.64927679920592e-06,0.663216247240929,0.48,0.249,0.0917026766872456,"28","Cdc123"
3.65510092592235e-06,0.796721924535884,0.34,0.154,0.0918490311675027,"28","Casc3"
3.66913636357877e-06,0.668795576036189,0.43,0.214,0.0922017276803709,"28","Mpp6"
3.73170427192519e-06,0.818864190725913,0.47,0.242,0.093773996649208,"28","Pin1"
3.74102031229618e-06,0.837612197866403,0.33,0.147,0.0940080994276908,"28","Mrpl38"
3.79070715158803e-06,0.816355824252717,0.38,0.19,0.0952566800122557,"28","Ccser2"
3.79645235895769e-06,0.919359580366309,0.36,0.17,0.0954010513282479,"28","Fam192a"
3.84122620412428e-06,0.569228155827529,0.54,0.293,0.096526173283439,"28","Dleu2"
3.85804258631555e-06,0.708936913069449,0.52,0.292,0.0969487521515236,"28","Stag1"
3.92368896662957e-06,0.55128833353124,0.65,0.382,0.0985983800424345,"28","Ube2n"
3.99082792499853e-06,0.393782892791496,1,0.975,0.100285514927288,"28","Rps16"
4.08541367076902e-06,1.06273663563056,0.25,0.1,0.102662360132755,"28","Taf6"
4.17004432051952e-06,0.815351797283555,0.4,0.202,0.104789043730335,"28","Creb1"
4.19149420406232e-06,0.629024614737666,0.55,0.315,0.105328057853882,"28","Arid1a"
4.31516375063488e-06,0.727020472876192,0.33,0.146,0.108435749889704,"28","Eya1"
4.34495608827559e-06,0.945504434641366,0.31,0.143,0.109184401542277,"28","Pax6"
4.36166736359412e-06,1.03672178949139,0.3,0.131,0.109604339179757,"28","Sephs2"
4.40204607032152e-06,1.09462191127552,0.3,0.132,0.11061901570111,"28","Irf2bp1"
4.42684188468966e-06,0.43678178594837,1,0.965,0.111242109720366,"28","Rpl8"
4.50093430974835e-06,0.523997387400707,0.71,0.405,0.113103978269666,"28","Psmc5"
4.59386035615966e-06,0.593402993285989,0.76,0.495,0.115439116889936,"28","Sumo1"
4.70619437987737e-06,0.505428888746557,0.65,0.392,0.118261958571938,"28","Mat2a"
4.71191459378562e-06,0.502349129989348,0.35,0.153,0.118405701827239,"28","Fam111a"
4.71805125562464e-06,1.01001633549131,0.29,0.129,0.118559910002592,"28","Usf3"
4.80305776323708e-06,0.622808225134701,0.58,0.334,0.120696038532385,"28","Nisch"
4.87825542594833e-06,0.738429243720336,0.69,0.465,0.122585680598655,"28","Eif3i"
4.9385069701587e-06,1.10931591775921,0.27,0.118,0.124099741653118,"28","Prkrip1"
5.03932402322753e-06,0.825012628015035,0.45,0.244,0.126633173379685,"28","BC005561"
5.05634463610888e-06,0.443473852600949,0.64,0.373,0.12706088436078,"28","Arpc1a"
5.09004031979021e-06,0.902489351320948,0.3,0.133,0.127907623196008,"28","Ppp2r3c"
5.11115547370029e-06,0.991040454361018,0.27,0.114,0.128438225898615,"28","Gtf2f2"
5.29612162468399e-06,0.673804834587059,0.59,0.346,0.133086240306684,"28","Rbbp7"
5.30983155641677e-06,0.898678214256591,0.33,0.146,0.133430757181197,"28","Pop7"
5.77613286353065e-06,0.777711400005586,0.37,0.177,0.145148442727662,"28","Zfhx4"
5.82195693127528e-06,0.458037267880418,0.8,0.513,0.146299955726016,"28","Ppig"
6.05353246351183e-06,0.839537748702029,0.56,0.354,0.152119217275589,"28","Pbx1"
6.08802558143638e-06,0.346518221325233,1,0.971,0.152985994835915,"28","Rpl21"
6.33560318849204e-06,0.769180558573316,0.47,0.255,0.159207372523616,"28","Oga"
6.40201482134552e-06,0.798614393599104,0.41,0.215,0.160876230445592,"28","Gkap1"
6.53826111176711e-06,0.589125067083457,0.67,0.405,0.164299963477596,"28","Ube2d2a"
6.57181692807842e-06,1.14853150617993,0.28,0.124,0.165143187585683,"28","Mapk8"
6.58699694118338e-06,0.956385511601062,0.31,0.14,0.165524646134997,"28","Nom1"
6.91922033755661e-06,0.540469414665486,0.54,0.287,0.17387308786246,"28","Emd"
7.02105908124534e-06,0.938279437278729,0.3,0.133,0.176432193652614,"28","Actr1a"
7.07291063707428e-06,0.974555139482798,0.3,0.131,0.17773517139904,"28","Mcrs1"
7.13818841563215e-06,0.709005089867751,0.42,0.208,0.17937553669642,"28","Ap1ar"
7.33080685645168e-06,0.748538056273794,0.49,0.271,0.184215845495774,"28","Tnks2"
7.43982783018924e-06,0.548497880148977,0.99,0.891,0.186955433544825,"28","Rpl31"
7.48719418591565e-06,0.498864544588175,1,0.931,0.188145702697875,"28","Rps6"
7.51587364909328e-06,0.844829387188199,0.37,0.183,0.188866388928065,"28","Tnks"
7.5476628818903e-06,0.5224400879601,0.65,0.373,0.189665220559021,"28","Eif1b"
7.55908862669714e-06,0.591504705035405,0.6,0.37,0.189952338100272,"28","Rab5if"
7.59820143176163e-06,0.905399530046482,0.26,0.109,0.190935203778738,"28","Tmcc3"
7.68560526429361e-06,0.66786047276997,0.48,0.259,0.193131574686434,"28","Tcf12"
7.69670556401787e-06,0.617560457364387,0.58,0.344,0.193410514118205,"28","Grpel1"
7.79775737092853e-06,0.386834169176354,0.52,0.267,0.195949844974063,"28","Cfap36"
7.8504254853645e-06,0.738798537910148,0.39,0.193,0.197273342021725,"28","Isca2"
8.19697555148768e-06,0.798035638839105,0.4,0.203,0.205981798633334,"28","Ylpm1"
8.45478440856324e-06,0.834084087752715,0.32,0.147,0.212460277402786,"28","Pds5b"
8.46274173632897e-06,0.752626288563114,0.27,0.112,0.212660237092211,"28","Rgs12"
8.5026339110386e-06,0.427799864544914,0.74,0.466,0.213662687550489,"28","Scaf11"
8.56033281537964e-06,0.462262239916016,0.72,0.428,0.215112603317675,"28","Cycs"
8.60811753816244e-06,1.07861869917764,0.25,0.104,0.216313385616484,"28","Dhx29"
8.80507363944695e-06,0.491411994157022,0.77,0.508,0.221262695485662,"28","Sf3b6"
8.93387673205166e-06,0.812194393224634,0.36,0.173,0.224499388399726,"28","Mrpl40"
8.99837069892895e-06,0.702826137697021,0.43,0.222,0.226120057293386,"28","Chd1"
9.18698499911478e-06,1.07716113578575,0.27,0.119,0.230859746042755,"28","Mex3c"
9.22951336667835e-06,0.902017588082318,0.27,0.116,0.23192844139126,"28","Nrf1"
9.41260818748016e-06,0.858149220378968,0.39,0.197,0.236529431143189,"28","Swt1"
9.43200100800035e-06,1.04783362741238,0.27,0.114,0.237016753330041,"28","Eif4enif1"
9.54767991185715e-06,0.291579365642599,1,0.99,0.239923648505058,"28","Rps14"
1.00241718524585e-05,0.888587783119781,0.41,0.219,0.251897414480429,"28","Camk2n1"
1.00340067516529e-05,0.805367515793841,0.3,0.134,0.252144555662286,"28","Akap11"
1.07509649696797e-05,0.984998383619638,0.28,0.126,0.270160998723082,"28","Fgd4"
1.07787636413275e-05,0.571223479865429,0.61,0.351,0.270859551542918,"28","Gpbp1"
1.09261000763279e-05,0.613181522542684,0.5,0.277,0.274561968818045,"28","Polr2a"
1.09836244181102e-05,1.22883551556457,0.25,0.109,0.276007498002691,"28","Frat2"
1.1138424033769e-05,0.647231155810037,0.55,0.322,0.279897457544581,"28","Emc6"
1.11872555073269e-05,0.610483626546134,0.65,0.402,0.281124543643619,"28","Hnrnpul2"
1.12106239074376e-05,0.475338947599394,0.68,0.407,0.281711768169999,"28","Ndufs4"
1.12363422557357e-05,0.660955930893716,0.36,0.168,0.282358044544382,"28","Zfp131"
1.12416652877337e-05,0.661089818477797,0.54,0.308,0.282491807015459,"28","Pum1"
1.13848828870316e-05,0.852544419673199,0.37,0.187,0.286090722068216,"28","Ehmt1"
1.14714707876083e-05,0.724762972699456,0.47,0.255,0.288266589421809,"28","Fyttd1"
1.15838956052672e-05,1.00908250171429,0.26,0.111,0.291091712664758,"28","Psmd5"
1.16629398701271e-05,0.891193825295163,0.29,0.129,0.293078015996423,"28","Pip5k1a"
1.16963583156832e-05,0.4198059658636,0.83,0.541,0.293917788114803,"28","Ubxn1"
1.17856092882304e-05,1.04524574825498,0.29,0.133,0.296160575803941,"28","Nudt9"
1.19199490486603e-05,0.563632569763263,0.69,0.417,0.299536399643786,"28","Tcea1"
1.20089306405296e-05,0.983296259717048,0.29,0.133,0.301772418065868,"28","Slf1"
1.2219936012786e-05,0.673222164847621,0.48,0.263,0.3070747720653,"28","Eif3l"
1.22222444112795e-05,0.344646214436928,0.99,0.975,0.307132779811043,"28","Rpl18a"
1.27897498881234e-05,1.1842123267036,0.25,0.105,0.321393624938654,"28","Dhx38"
1.28193777432002e-05,0.655275767288601,0.43,0.214,0.322138143308879,"28","Rbm28"
1.28462112917505e-05,0.786284473770424,0.32,0.148,0.322812443550398,"28","Fra10ac1"
1.30320042814208e-05,1.0063897854647,0.26,0.113,0.327481235587824,"28","Cdkn2aipnl"
1.34179188570395e-05,0.768833607771865,0.34,0.161,0.337178882958546,"28","Prpf38a"
1.34627633999588e-05,0.455137951265729,0.87,0.567,0.338305781477564,"28","Psmb6"
1.37217489488522e-05,0.333841678787057,0.92,0.669,0.344813829335708,"28","Psma3"
1.41791152128052e-05,0.739476940164572,0.4,0.194,0.356306986182582,"28","Fnbp4"
1.42126842139624e-05,0.553553468848809,0.64,0.393,0.35715054161266,"28","Aurkaip1"
1.46392056669818e-05,0.683644473876596,0.51,0.288,0.367868599205586,"28","Dhx15"
1.47219503418533e-05,0.982682762605541,0.37,0.19,0.36994789014043,"28","Rcn2"
1.5205910098317e-05,1.03177448828578,0.32,0.155,0.382109314860607,"28","Cdk19"
1.55001289197289e-05,0.949267002455933,0.36,0.183,0.389502739623867,"28","Mrpl2"
1.55264335537807e-05,0.710449096107098,0.43,0.226,0.390163748772955,"28","Usp7"
1.56954329927842e-05,0.887168875030127,0.3,0.137,0.394410535675675,"28","1300002E11Rik"
1.58655350433077e-05,1.00595103850504,0.42,0.239,0.398685030103279,"28","Mrps28"
1.59091868316732e-05,0.766146143441815,0.33,0.156,0.399781955893117,"28","Mnat1"
1.59791410685253e-05,0.834977846704105,0.42,0.215,0.401539835910973,"28","Fam98b"
1.59958189213397e-05,0.84203819432055,0.31,0.14,0.401958933674346,"28","Spg7"
1.62833306454591e-05,0.724123639703635,0.37,0.177,0.409183815789743,"28","Msl3"
1.63794222575767e-05,0.636983772574104,0.45,0.25,0.411598501910646,"28","Rad23b"
1.67165119394726e-05,0.495458420494105,0.47,0.246,0.420069228527007,"28","Hnrnph2"
1.68130014577006e-05,0.735005966280628,0.31,0.141,0.422493913630558,"28","Mrps10"
1.68715903273625e-05,0.5281070475914,0.46,0.24,0.423966193336293,"28","Ppil4"
1.69965683279008e-05,0.78025568794746,0.37,0.183,0.427106765511819,"28","Hikeshi"
